,title,Price,Mileage(miles),Registration_Year,Previous Owners,Fuel type,Body type,Engine,Gearbox,Doors,Seats,Emission Class,Has_Service_History,Mileage,Car_Age,Engine_Bin,Mileage_per_Year,Log_Price,Log_Mileage,Age_Band,title_lower,Is_Premium,Brand,Model,Usage_Level,Expected_Mileage,Mileage_Delta,Owners_per_Year,Price_per_Seat,Price_per_Year_Age,Door_Category,Is_Family_Car,Brand_Avg_Price,Model_Avg_Price,Engine_per_Seat,Car_Age_Squared,Premium_Age
3269,Vauxhall Corsa,2789,135000,2015,3,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 6,0,135000,8,Small (≤1.4L),16875.0,7.933438387627489,11.813030057420567,6-10,vauxhall corsa,0,Vauxhall,Corsa,High,72000,63000,0.375,557.8,309.8888888888889,Small,1,4633.5329670329675,4975.198198198198,0.27999999999999997,64,0
3270,Peugeot 308,9149,55301,2016,3,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 6,0,55301,7,Medium (1.4–2.0L),7900.142857142857,9.121399862679535,10.920546270529568,6-10,peugeot 308,0,Peugeot,308,Normal,63000,-7699,0.42857142857142855,1829.8,1143.625,Family,1,5463.955102040816,6787.46,0.32,49,0
3271,Vauxhall Corsa,10998,39993,2020,3,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 6,0,39993,3,Small (≤1.4L),13331.0,9.30546871706776,10.596459717781787,0-3,vauxhall corsa,0,Vauxhall,Corsa,High,27000,12993,1.0,2199.6,2749.5,Family,1,4633.5329670329675,4975.198198198198,0.24,9,0
3272,Volkswagen Passat,1290,160000,2002,5,Diesel,Estate,1.9,Manual,5.0,5.0,Euro 3,0,160000,21,Medium (1.4–2.0L),7619.047619047619,7.162397497355718,11.982929094215963,,volkswagen passat,0,Volkswagen,Passat,Normal,189000,-29000,0.23809523809523808,258.0,58.63636363636363,Family,1,6555.732824427481,5947.090909090909,0.38,441,0
3273,SEAT Ibiza,2489,110000,2012,2,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 5,0,110000,11,Small (≤1.4L),10000.0,7.819636302367592,11.608235644774552,10+,seat ibiza,0,Seat,Ibiza,Normal,99000,11000,0.18181818181818182,497.8,207.41666666666666,Small,1,4776.627118644068,3965.911111111111,0.27999999999999997,121,0
3274,Vauxhall Astra,990,74520,2007,3,Diesel,Hatchback,1.7,Manual,5.0,5.0,Euro 4,0,74520,16,Medium (1.4–2.0L),4657.5,6.897704943128636,11.218822824715525,10+,vauxhall astra,0,Vauxhall,Astra,Low,144000,-69480,0.1875,198.0,58.23529411764706,Family,1,4633.5329670329675,3344.948051948052,0.33999999999999997,256,0
3275,Ford Mondeo,1895,118000,2010,4,Diesel,Hatchback,1.8,Manual,5.0,5.0,Euro 4,0,118000,13,Medium (1.4–2.0L),9076.923076923076,7.546974117516527,11.678439903447801,10+,ford mondeo,0,Ford,Mondeo,Normal,117000,1000,0.3076923076923077,379.0,135.35714285714286,Family,1,4866.40931372549,3891.0,0.36,169,0
3276,Audi Q7,1994,145000,2006,3,Diesel,SUV,3.0,Automatic,5.0,7.0,Euro 4,0,145000,17,Large (2.0–3.0L),8529.411764705883,7.597897950521784,11.884489021402711,10+,audi q7,1,Audi,Q7,Normal,153000,-8000,0.17647058823529413,284.85714285714283,110.77777777777777,Family,1,7717.627586206897,4746.5,0.42857142857142855,289,17
3277,Mazda Mazda2,2000,114000,2011,5,Petrol,Hatchback,1.3,Manual,5.0,5.0,Euro 5,0,114000,12,Small (≤1.4L),9500.0,7.600902459542082,11.643953727376633,10+,mazda mazda2,0,Mazda,Mazda2,Normal,108000,6000,0.4166666666666667,400.0,153.84615384615384,Family,1,5383.35294117647,3184.0714285714284,0.26,144,0
3278,Vauxhall Astra,1950,169000,2012,3,Diesel,Hatchback,2.0,Manual,5.0,5.0,Euro 5,0,169000,11,Medium (1.4–2.0L),15363.636363636364,7.575584651557793,12.037653993905211,10+,vauxhall astra,0,Vauxhall,Astra,High,99000,70000,0.2727272727272727,390.0,162.5,Family,1,4633.5329670329675,3344.948051948052,0.4,121,0
3279,Peugeot 206 CC,1100,48276,2003,5,Petrol,Convertible,1.6,Manual,2.0,4.0,Euro 3,0,48276,20,Medium (1.4–2.0L),2413.8,7.003065458786462,10.78468982173779,10+,peugeot 206 cc,0,Peugeot,206 CC,Low,180000,-131724,0.25,275.0,52.38095238095238,Coupe,0,5463.955102040816,1343.0,0.4,400,0
3280,Ford Focus,2000,86000,2010,3,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 4,0,86000,13,Medium (1.4–2.0L),6615.384615384615,7.600902459542082,11.362102575235644,10+,ford focus,0,Ford,Focus,Normal,117000,-31000,0.23076923076923078,400.0,142.85714285714286,Family,1,4866.40931372549,4982.664596273292,0.32,169,0
3281,Peugeot 207,1990,81000,2012,4,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 5,0,81000,11,Small (≤1.4L),7363.636363636364,7.595889917718538,11.302204433654575,10+,peugeot 207,0,Peugeot,207,Normal,99000,-18000,0.36363636363636365,398.0,165.83333333333334,Family,1,5463.955102040816,1680.4255319148936,0.27999999999999997,121,0
3282,Vauxhall Zafira Tourer,13399,42847,2017,3,Diesel,MPV,2.0,Manual,5.0,7.0,Euro 6,0,42847,6,Medium (1.4–2.0L),7141.166666666667,9.502935356288608,10.665390909906383,3-6,vauxhall zafira tourer,0,Vauxhall,Zafira Tourer,Normal,54000,-11153,0.5,1914.142857142857,1914.142857142857,Family,1,4633.5329670329675,10977.857142857143,0.2857142857142857,36,0
3283,Vauxhall Astra,4999,60139,2015,2,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 6,0,60139,8,Medium (1.4–2.0L),7517.375,8.51699317141357,11.004413828535968,6-10,vauxhall astra,0,Vauxhall,Astra,Normal,72000,-11861,0.25,999.8,555.4444444444445,Family,1,4633.5329670329675,3344.948051948052,0.32,64,0
3284,Vauxhall Insignia,2495,121723,2012,3,Diesel,Estate,2.0,Manual,5.0,5.0,Euro 5,0,121723,11,Medium (1.4–2.0L),11065.727272727272,7.822044008185619,11.709503250437383,10+,vauxhall insignia,0,Vauxhall,Insignia,Normal,99000,22723,0.2727272727272727,499.0,207.91666666666666,Family,1,4633.5329670329675,3644.3333333333335,0.4,121,0
3285,Toyota Yaris,1495,90285,2007,3,Petrol,Hatchback,1.3,Manual,5.0,5.0,Euro 4,0,90285,16,Small (≤1.4L),5642.8125,7.3098814858247865,11.410726612649981,10+,toyota yaris,0,Toyota,Yaris,Normal,144000,-53715,0.1875,299.0,87.94117647058823,Family,1,5280.310160427807,5836.8375,0.26,256,0
3286,Honda Jazz,1295,87637,2005,3,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 4,0,87637,18,Small (≤1.4L),4868.722222222223,7.166265974133638,11.380958562178737,10+,honda jazz,0,Honda,Jazz,Low,162000,-74363,0.16666666666666666,259.0,68.15789473684211,Family,1,3825.2115384615386,2471.5555555555557,0.24,324,0
3287,Renault Megane,2495,106500,2015,3,Diesel,Hatchback,1.5,Manual,5.0,5.0,Euro 5,0,106500,8,Medium (1.4–2.0L),13312.5,7.822044008185619,11.575900264131617,6-10,renault megane,0,Renault,Megane,High,72000,34500,0.375,499.0,277.22222222222223,Family,1,5641.379310344828,3809.8571428571427,0.3,64,0
3288,Citroen C1,1795,79000,2008,3,Petrol,Hatchback,1.0,Manual,3.0,4.0,Euro 4,0,79000,15,Small (≤1.4L),5266.666666666667,7.492760300922379,11.27720313144916,10+,citroen c1,0,Citroen,C1,Normal,135000,-56000,0.2,448.75,112.1875,Small,0,4678.4838709677415,2971.1428571428573,0.25,225,0
3289,Vauxhall Astra,1299,96000,2006,5,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 4,0,96000,17,Small (≤1.4L),5647.058823529412,7.1693500166706,11.472103470449973,10+,vauxhall astra,0,Vauxhall,Astra,Normal,153000,-57000,0.29411764705882354,259.8,72.16666666666667,Small,1,4633.5329670329675,3344.948051948052,0.27999999999999997,289,0
3290,Renault Clio,2490,93000,2010,3,Diesel,Hatchback,1.5,Manual,3.0,5.0,Euro 4,0,93000,13,Medium (1.4–2.0L),7153.846153846154,7.820037989458753,11.440354772135393,10+,renault clio,0,Renault,Clio,Normal,117000,-24000,0.23076923076923078,498.0,177.85714285714286,Small,1,5641.379310344828,6176.742857142857,0.3,169,0
3291,Land Rover Discovery Sport,15700,70000,2017,1,Diesel,SUV,2.0,Automatic,5.0,7.0,Euro 6,0,70000,6,Medium (1.4–2.0L),11666.666666666666,9.6614159913364,11.156250521031495,3-6,land rover discovery sport,1,Land Rover,Rover Discovery Sport,Normal,54000,16000,0.16666666666666666,2242.8571428571427,2242.8571428571427,Family,1,10741.42857142857,19650.0,0.2857142857142857,36,6
3292,Fiat 500,2500,107000,2011,2,Petrol,Hatchback,1.2,Manual,3.0,4.0,Euro 5,0,107000,12,Small (≤1.4L),8916.666666666666,7.824046010856292,11.580584113444043,10+,fiat 500,0,Fiat,500,Normal,108000,-1000,0.16666666666666666,625.0,192.30769230769232,Small,0,4115.359223300971,4646.0,0.3,144,0
3293,Ford Ecosport,3850,98000,2014,3,Diesel,SUV,1.5,Manual,5.0,5.0,Euro 5,0,98000,9,Medium (1.4–2.0L),10888.888888888889,8.25582842728183,11.49272275765271,6-10,ford ecosport,0,Ford,Ecosport,Normal,81000,17000,0.3333333333333333,770.0,385.0,Family,1,4866.40931372549,5755.0,0.3,81,0
3294,Vauxhall Astra,4999,60139,2015,2,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 6,0,60139,8,Medium (1.4–2.0L),7517.375,8.51699317141357,11.004413828535968,6-10,vauxhall astra,0,Vauxhall,Astra,Normal,72000,-11861,0.25,999.8,555.4444444444445,Family,1,4633.5329670329675,3344.948051948052,0.32,64,0
3295,Volkswagen Jetta,6698,61637,2013,3,Diesel,Saloon,2.0,Manual,4.0,5.0,Euro 5,0,61637,10,Medium (1.4–2.0L),6163.7,8.80956425335415,11.02901761855464,6-10,volkswagen jetta,0,Volkswagen,Jetta,Normal,90000,-28363,0.3,1339.6,608.9090909090909,Sedan,1,6555.732824427481,6323.3,0.4,100,0
3296,Ford Fiesta,2695,92000,2010,3,Petrol,Hatchback,1.3,Manual,5.0,5.0,Euro 5,0,92000,13,Small (≤1.4L),7076.923076923077,7.899153483343097,11.429543856031177,10+,ford fiesta,0,Ford,Fiesta,Normal,117000,-25000,0.23076923076923078,539.0,192.5,Family,1,4866.40931372549,4458.5078125,0.26,169,0
3297,Mercedes-Benz C Class,1495,72200,2001,3,Petrol,Saloon,2.0,Automatic,4.0,5.0,Euro 3,0,72200,22,Medium (1.4–2.0L),3281.818181818182,7.3098814858247865,11.187195324880918,,mercedes-benz c class,1,Mercedes,C Class,Low,198000,-125800,0.13636363636363635,299.0,65.0,Sedan,1,7747.066666666667,4894.224137931034,0.4,484,22
3298,Ford Focus,3495,79567,2013,1,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 5,0,79567,10,Small (≤1.4L),7956.7,8.15908865466791,11.284354713009064,6-10,ford focus,0,Ford,Focus,Normal,90000,-10433,0.1,699.0,317.72727272727275,Family,1,4866.40931372549,4982.664596273292,0.2,100,0
3299,KIA Picanto,2450,78582,2011,3,Petrol,Hatchback,1.0,Manual,5.0,5.0,Euro 5,0,78582,12,Small (≤1.4L),6548.5,7.803843303538772,11.271897944557457,10+,kia picanto,0,Kia,Picanto,Normal,108000,-29418,0.25,490.0,188.46153846153845,Family,1,7702.641975308642,3479.875,0.2,144,0
3300,MINI Hatch,2495,70930,2010,3,Petrol,Hatchback,1.4,Manual,3.0,4.0,Euro 4,0,70930,13,Small (≤1.4L),5456.153846153846,7.822044008185619,11.169448754196132,10+,mini hatch,0,Mini,Hatch,Normal,117000,-46070,0.23076923076923078,623.75,178.21428571428572,Small,0,6480.1752577319585,6124.846153846154,0.35,169,0
3301,Vauxhall Astra,3250,118000,2017,1,Diesel,Estate,1.6,Manual,5.0,5.0,Euro 6,1,118000,6,Medium (1.4–2.0L),19666.666666666668,8.086410275323782,11.678439903447801,3-6,vauxhall astra,0,Vauxhall,Astra,High,54000,64000,0.16666666666666666,650.0,464.2857142857143,Family,1,4633.5329670329675,3344.948051948052,0.32,36,0
3302,Renault Clio,3489,97000,2011,3,Petrol,Hatchback,1.6,Automatic,3.0,5.0,Euro 5,0,97000,12,Medium (1.4–2.0L),8083.333333333333,8.157370441186774,11.48246625748552,10+,renault clio,0,Renault,Clio,Normal,108000,-11000,0.25,697.8,268.38461538461536,Small,1,5641.379310344828,6176.742857142857,0.32,144,0
3303,Vauxhall Astra,1795,109400,2010,3,Petrol,Hatchback,1.4,Manual,3.0,5.0,Euro 4,0,109400,13,Small (≤1.4L),8415.384615384615,7.492760300922379,11.602766168970017,10+,vauxhall astra,0,Vauxhall,Astra,Normal,117000,-7600,0.23076923076923078,359.0,128.21428571428572,Small,1,4633.5329670329675,3344.948051948052,0.27999999999999997,169,0
3304,Fiat Grande Punto,1995,83404,2008,3,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 4,0,83404,15,Small (≤1.4L),5560.266666666666,7.598399329323964,11.331451548827411,10+,fiat grande punto,0,Fiat,Grande Punto,Normal,135000,-51596,0.2,399.0,124.6875,Family,1,4115.359223300971,1988.857142857143,0.24,225,0
3305,MINI Hatch,999,95942,2009,7,Petrol,Hatchback,1.4,Manual,3.0,4.0,Euro 4,0,95942,14,Small (≤1.4L),6853.0,6.906754778648554,11.471499121201083,10+,mini hatch,0,Mini,Hatch,Normal,126000,-30058,0.5,249.75,66.6,Small,0,6480.1752577319585,6124.846153846154,0.35,196,0
3306,Toyota Verso,1575,118000,2010,3,Diesel,MPV,2.0,Manual,5.0,7.0,Euro 5,0,118000,13,Medium (1.4–2.0L),9076.923076923076,7.362010551259734,11.678439903447801,10+,toyota verso,0,Toyota,Verso,Normal,117000,1000,0.23076923076923078,225.0,112.5,Family,1,5280.310160427807,3138.3333333333335,0.2857142857142857,169,0
3307,Vauxhall Insignia,1999,120000,2010,3,Diesel,Estate,2.0,Automatic,5.0,5.0,Euro 5,0,120000,13,Medium (1.4–2.0L),9230.76923076923,7.6004023345004,11.695247021764184,10+,vauxhall insignia,0,Vauxhall,Insignia,Normal,117000,3000,0.23076923076923078,399.8,142.78571428571428,Family,1,4633.5329670329675,3644.3333333333335,0.4,169,0
3308,Audi A3,1250,190000,2009,3,Diesel,Hatchback,1.9,Manual,5.0,5.0,Euro 4,0,190000,14,Medium (1.4–2.0L),13571.42857142857,7.1308988302963465,12.154779351142624,10+,audi a3,1,Audi,A3,High,126000,64000,0.21428571428571427,250.0,83.33333333333333,Family,1,7717.627586206897,4929.4047619047615,0.38,196,14
3309,SKODA Fabia,999,85010,2001,3,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 2,1,85010,22,Small (≤1.4L),3864.090909090909,6.906754778648554,11.350524175611405,,skoda fabia,0,Skoda,Fabia,Low,198000,-112990,0.13636363636363635,199.8,43.43478260869565,Family,1,5569.619047619048,5444.8378378378375,0.27999999999999997,484,0
3310,Vauxhall Tigra,999,77000,2005,3,Petrol,Convertible,1.4,Manual,2.0,2.0,Euro 4,1,77000,18,Small (≤1.4L),4277.777777777777,6.906754778648554,11.251560700835821,10+,vauxhall tigra,0,Vauxhall,Tigra,Low,162000,-85000,0.16666666666666666,499.5,52.578947368421055,Coupe,0,4633.5329670329675,1096.3333333333333,0.7,324,0
3311,Ford Focus,1190,94519,2006,1,Petrol,Hatchback,1.6,Manual,3.0,5.0,Euro 4,0,94519,17,Medium (1.4–2.0L),5559.941176470588,7.081708586105575,11.456556151473402,10+,ford focus,0,Ford,Focus,Normal,153000,-58481,0.058823529411764705,238.0,66.11111111111111,Small,1,4866.40931372549,4982.664596273292,0.32,289,0
3312,SEAT Ibiza,1995,137580,2010,3,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 5,0,137580,13,Small (≤1.4L),10583.076923076924,7.598399329323964,11.831960845080005,10+,seat ibiza,0,Seat,Ibiza,Normal,117000,20580,0.23076923076923078,399.0,142.5,Family,1,4776.627118644068,3965.911111111111,0.27999999999999997,169,0
3313,Vauxhall Insignia,1500,136000,2011,4,Diesel,Estate,2.0,Manual,5.0,5.0,Euro 5,0,136000,12,Medium (1.4–2.0L),11333.333333333334,7.313220387090301,11.820410164718188,10+,vauxhall insignia,0,Vauxhall,Insignia,Normal,108000,28000,0.3333333333333333,300.0,115.38461538461539,Family,1,4633.5329670329675,3644.3333333333335,0.4,144,0
3314,Volkswagen Golf Plus,1995,86000,2010,5,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 5,1,86000,13,Medium (1.4–2.0L),6615.384615384615,7.598399329323964,11.362102575235644,10+,volkswagen golf plus,0,Volkswagen,Golf Plus,Normal,117000,-31000,0.38461538461538464,399.0,142.5,Family,1,6555.732824427481,2514.4,0.32,169,0
3315,Vauxhall Astra,1000,90081,2002,4,Petrol,Hatchback,1.6,Automatic,5.0,5.0,Euro 4,0,90081,21,Medium (1.4–2.0L),4289.571428571428,6.907755278982137,11.408464544555239,,vauxhall astra,0,Vauxhall,Astra,Low,189000,-98919,0.19047619047619047,200.0,45.45454545454545,Family,1,4633.5329670329675,3344.948051948052,0.32,441,0
3316,Renault Clio,993,104000,2008,2,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 4,0,104000,15,Small (≤1.4L),6933.333333333333,6.900730664045173,11.55214617812351,10+,renault clio,0,Renault,Clio,Normal,135000,-31000,0.13333333333333333,198.6,62.0625,Small,1,5641.379310344828,6176.742857142857,0.24,225,0
3317,MINI Hatch,11999,33156,2018,1,Petrol,Hatchback,1.5,Manual,5.0,5.0,Euro 6,1,33156,5,Medium (1.4–2.0L),6631.2,9.392578591964389,10.408978974711417,3-6,mini hatch,0,Mini,Hatch,Normal,45000,-11844,0.2,2399.8,1999.8333333333333,Family,1,6480.1752577319585,6124.846153846154,0.3,25,0
3318,Vauxhall Corsa,999,97632,2005,3,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 4,0,97632,18,Small (≤1.4L),5424.0,6.906754778648554,11.488960587516397,10+,vauxhall corsa,0,Vauxhall,Corsa,Normal,162000,-64368,0.16666666666666666,199.8,52.578947368421055,Small,1,4633.5329670329675,4975.198198198198,0.24,324,0
3319,Renault Clio,3995,95000,2013,4,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 5,0,95000,10,Small (≤1.4L),9500.0,8.292798858200374,11.461632170582678,6-10,renault clio,0,Renault,Clio,Normal,90000,5000,0.4,799.0,363.1818181818182,Family,1,5641.379310344828,6176.742857142857,0.24,100,0
3320,Ford C-max,1350,111000,2008,5,Diesel,MPV,1.8,Manual,5.0,5.0,Euro 4,0,111000,15,Medium (1.4–2.0L),7400.0,7.2078598714324755,11.617285480294472,10+,ford c-max,0,Ford,C-max,Normal,135000,-24000,0.3333333333333333,270.0,84.375,Family,1,4866.40931372549,3863.4,0.36,225,0
3321,Chrysler PT Cruiser,1475,104000,2005,3,Petrol,Hatchback,2.0,Automatic,5.0,5.0,Euro 3,0,104000,18,Medium (1.4–2.0L),5777.777777777777,7.29641326877392,11.55214617812351,10+,chrysler pt cruiser,0,Chrysler,PT Cruiser,Normal,162000,-58000,0.16666666666666666,295.0,77.63157894736842,Family,1,2433.8,1475.0,0.4,324,0
3322,Renault Clio,1499,115640,2010,3,Diesel,Hatchback,1.5,Manual,5.0,5.0,Euro 4,0,115640,13,Medium (1.4–2.0L),8895.384615384615,7.312553498102598,11.658237196130282,10+,renault clio,0,Renault,Clio,Normal,117000,-1360,0.23076923076923078,299.8,107.07142857142857,Family,1,5641.379310344828,6176.742857142857,0.3,169,0
3323,Peugeot 207 CC,2000,48000,2011,4,Petrol,Convertible,1.6,Manual,2.0,4.0,Euro 5,0,48000,12,Medium (1.4–2.0L),4000.0,7.600902459542082,10.778956289890028,10+,peugeot 207 cc,0,Peugeot,207 CC,Low,108000,-60000,0.3333333333333333,500.0,153.84615384615384,Coupe,0,5463.955102040816,2163.3333333333335,0.4,144,0
3324,Volkswagen Passat,2990,129000,2010,5,Diesel,Saloon,2.0,Automatic,4.0,5.0,Euro 5,0,129000,13,Medium (1.4–2.0L),9923.076923076924,8.003028666384733,11.76756768334381,10+,volkswagen passat,0,Volkswagen,Passat,Normal,117000,12000,0.38461538461538464,598.0,213.57142857142858,Sedan,1,6555.732824427481,5947.090909090909,0.4,169,0
3325,Vauxhall Corsa,790,87464,2009,3,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 4,0,87464,14,Small (≤1.4L),6247.428571428572,6.672032945461067,11.37898255911432,10+,vauxhall corsa,0,Vauxhall,Corsa,Normal,126000,-38536,0.21428571428571427,158.0,52.666666666666664,Small,1,4633.5329670329675,4975.198198198198,0.24,196,0
3326,Citroen C3,1495,124530,2010,3,Diesel,Hatchback,1.4,Manual,5.0,5.0,Euro 4,0,124530,13,Small (≤1.4L),9579.23076923077,7.3098814858247865,11.732301929715193,10+,citroen c3,0,Citroen,C3,Normal,117000,7530,0.23076923076923078,299.0,106.78571428571429,Family,1,4678.4838709677415,5786.2962962962965,0.27999999999999997,169,0
3327,Mitsubishi Outlander,1489,145000,2007,3,Diesel,SUV,2.0,Manual,5.0,7.0,Euro 4,0,145000,16,Medium (1.4–2.0L),9062.5,7.305860032684009,11.884489021402711,10+,mitsubishi outlander,0,Mitsubishi,Outlander,Normal,144000,1000,0.1875,212.71428571428572,87.58823529411765,Family,1,2676.6129032258063,1471.1666666666667,0.2857142857142857,256,0
3328,Suzuki Swift,10707,11589,2020,1,Petrol Hybrid,Hatchback,1.2,Manual,5.0,5.0,Euro 6,0,11589,3,Small (≤1.4L),3863.0,9.27865301215827,9.35781165133439,0-3,suzuki swift,0,Suzuki,Swift,Low,27000,-15411,0.3333333333333333,2141.4,2676.75,Family,1,5076.8536585365855,6010.6875,0.24,9,0
3329,Fiat Doblo,1495,85000,2004,3,Diesel,Estate,1.3,Manual,5.0,5.0,Euro 4,0,85000,19,Small (≤1.4L),4473.684210526316,7.3098814858247865,11.350406535472453,10+,fiat doblo,0,Fiat,Doblo,Low,171000,-86000,0.15789473684210525,299.0,74.75,Family,1,4115.359223300971,1995.0,0.26,361,0
3330,Honda Civic,1795,69000,2004,3,Diesel,Hatchback,1.7,Manual,3.0,5.0,Euro 4,0,69000,19,Medium (1.4–2.0L),3631.5789473684213,7.492760300922379,11.141861783579396,10+,honda civic,0,Honda,Civic,Low,171000,-102000,0.15789473684210525,359.0,89.75,Small,1,3825.2115384615386,4462.3877551020405,0.33999999999999997,361,0
3331,Honda Accord,1195,153636,2000,3,Petrol,Coupe,3.0,Automatic,2.0,4.0,Euro 3,0,153636,23,Large (2.0–3.0L),6679.826086956522,7.085901464365611,11.94234144723418,,honda accord,0,Honda,Accord,Normal,207000,-53364,0.13043478260869565,298.75,49.791666666666664,Coupe,0,3825.2115384615386,2571.5454545454545,0.75,529,0
3332,Mazda Mazda6,1650,112000,2010,3,Diesel,Hatchback,2.2,Manual,5.0,5.0,Euro 5,0,112000,13,Large (2.0–3.0L),8615.384615384615,7.408530566894626,11.626254150277232,10+,mazda mazda6,0,Mazda,Mazda6,Normal,117000,-5000,0.23076923076923078,330.0,117.85714285714286,Family,1,5383.35294117647,3732.5,0.44000000000000006,169,0
3333,Vauxhall Corsa,1995,109091,2009,3,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 4,0,109091,14,Small (≤1.4L),7792.214285714285,7.598399329323964,11.599937675292844,10+,vauxhall corsa,0,Vauxhall,Corsa,Normal,126000,-16909,0.21428571428571427,399.0,133.0,Family,1,4633.5329670329675,4975.198198198198,0.24,196,0
3334,Ford Focus C-max,700,91617,2007,3,Petrol,MPV,1.6,Manual,5.0,5.0,Euro 4,0,91617,16,Medium (1.4–2.0L),5726.0625,6.551080335043404,11.425372122962267,10+,ford focus c-max,0,Ford,Focus C-max,Normal,144000,-52383,0.1875,140.0,41.1764705882353,Family,1,4866.40931372549,700.0,0.32,256,0
3335,Citroen C1,993,135000,2006,4,Petrol,Hatchback,1.0,Manual,5.0,4.0,Euro 4,0,135000,17,Small (≤1.4L),7941.176470588235,6.900730664045173,11.813030057420567,10+,citroen c1,0,Citroen,C1,Normal,153000,-18000,0.23529411764705882,248.25,55.166666666666664,Family,0,4678.4838709677415,2971.1428571428573,0.25,289,0
3336,Citroen C1,3494,107000,2005,3,Petrol,Hatchback,1.0,Manual,5.0,4.0,Euro 4,0,107000,18,Small (≤1.4L),5944.444444444444,8.158802490694002,11.580584113444043,10+,citroen c1,0,Citroen,C1,Normal,162000,-55000,0.16666666666666666,873.5,183.89473684210526,Family,0,4678.4838709677415,2971.1428571428573,0.25,324,0
3337,Honda Cr-z,2795,112000,2010,3,Petrol Hybrid,Coupe,1.5,Manual,3.0,4.0,Euro 5,0,112000,13,Medium (1.4–2.0L),8615.384615384615,7.9355873855892,11.626254150277232,10+,honda cr-z,0,Honda,Cr-z,Normal,117000,-5000,0.23076923076923078,698.75,199.64285714285714,Small,0,3825.2115384615386,3997.5,0.375,169,0
3338,Vauxhall Corsa,10998,39993,2020,3,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 6,0,39993,3,Small (≤1.4L),13331.0,9.30546871706776,10.596459717781787,0-3,vauxhall corsa,0,Vauxhall,Corsa,High,27000,12993,1.0,2199.6,2749.5,Family,1,4633.5329670329675,4975.198198198198,0.24,9,0
3339,Vauxhall Astra,4999,60139,2015,2,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 6,0,60139,8,Medium (1.4–2.0L),7517.375,8.51699317141357,11.004413828535968,6-10,vauxhall astra,0,Vauxhall,Astra,Normal,72000,-11861,0.25,999.8,555.4444444444445,Family,1,4633.5329670329675,3344.948051948052,0.32,64,0
