,Registration_Year,Fuel type,Body type,Engine,Gearbox,Emission Class,Car_Age,Mileage_per_Year,Log_Price,Log_Mileage,Brand,Model,Car_Age_Squared,Premium_Age,Mileage_Age_Interaction,Mileage_per_Age,Age_3_plus,Age_5_plus,Age_8_plus,Engine_Age,Engine_per_Year,Mileage_Ratio,Mileage_Above_Normal,Is_New,Is_Old,Lifecycle_Stage,Is_Early_Life,Is_Mid_Life,Is_End_of_Life,Remaining_Life,Depreciation_Phase,Brand_Tier,Brand_Strength,Brand_Residual_Score,Age_Adjusted_Mileage
146,2011,Petrol,Hatchback,1.2,Manual,Euro 5,12,6728.5,7.823645930834952,11.299014164969597,Fiat,500,144,0,135.58816997963515,0.8691549357668921,9,7,4,14.399999999999999,0.0923076923076923,0.5607083333333334,-5271.5,0,1,Late,0,0,1,3,0.8,Mid,1,0.07692307692307693,11.299014164969597
147,2008,Petrol,Hatchback,1.4,Manual,Euro 4,15,3728.4,7.780720886117918,10.931784667289213,Seat,Ibiza,225,0,163.9767700093382,0.6832365417055758,12,10,7,21.0,0.0875,0.31070000000000003,-8271.6,0,1,Late,0,0,1,0,1.0,Upper_Mid,2,0.125,5.465892333644606
148,2010,Petrol,Hatchback,1.4,Manual,Euro 4,13,8076.923076923077,7.6004023345004,11.56171562913966,Hyundai,i30,169,0,150.30230317881558,0.8258368306528329,10,8,5,18.2,0.09999999999999999,0.6730769230769231,-3923.076923076923,0,1,Late,0,0,1,2,0.8666666666666667,Mid,1,0.07142857142857142,11.56171562913966
149,2004,Petrol,SUV,3.7,Automatic,Euro 3,19,6947.368421052632,7.822044008185619,11.790557201568507,Mercedes,M Class,361,19,224.02058682980163,0.5895278600784254,16,14,11,70.3,0.185,0.5789473684210527,-5052.631578947368,0,1,Late,0,0,1,0,1.2666666666666666,Premium,3,0.15000000000000002,3.930185733856169
150,2010,Petrol,Hatchback,1.6,Automatic,Euro 4,13,6076.923076923077,8.15908865466791,11.27720313144916,Peugeot,308,169,0,146.60364070883907,0.8055145093892256,10,8,5,20.8,0.1142857142857143,0.5064102564102564,-5923.076923076923,0,1,Late,0,0,1,2,0.8666666666666667,Mid,1,0.07142857142857142,11.27720313144916
151,2008,Petrol,Saloon,1.8,Manual,Euro 4,15,5933.333333333333,8.292798858200374,11.396391648714276,Audi,A4,225,15,170.94587473071414,0.7122744780446423,12,10,7,27.0,0.1125,0.4944444444444444,-6066.666666666667,0,1,Late,0,0,1,0,1.0,Premium,3,0.1875,3.7987972162380923
152,2015,Petrol,Hatchback,1.0,Manual,Euro 6,8,15875.0,8.15908865466791,11.751942365440728,Volkswagen,Polo,64,0,94.01553892352582,1.3057713739378587,5,3,0,8.0,0.1111111111111111,1.3229166666666667,3875.0,0,0,Mid,0,1,0,7,0.5333333333333333,Upper_Mid,2,0.2222222222222222,5.875971182720364
153,2019,Petrol,Hatchback,1.3,Automatic,Euro 6,4,15600.5,9.674074388208323,11.04135260512594,Mercedes,A Class,16,4,44.16541042050376,2.208270521025188,1,0,0,5.2,0.26,1.3000416666666668,3600.5,0,0,Early,1,0,0,11,0.26666666666666666,Premium,3,0.6000000000000001,3.6804508683753134
154,2016,Diesel,Estate,1.6,Manual,Euro 6,7,8140.571428571428,9.169518377455928,10.95052580565819,Peugeot,308 SW,49,0,76.65368063960733,1.3688157257072737,4,2,0,11.200000000000001,0.2,0.6783809523809524,-3859.4285714285716,0,0,Mid,0,1,0,8,0.4666666666666667,Mid,1,0.125,10.95052580565819
155,2009,Diesel,MPV,2.0,Manual,Euro 4,14,7421.428571428572,7.516977224604321,11.551184177087318,Ford,S-max,196,0,161.71657847922245,0.7700789451391545,11,9,6,28.0,0.13333333333333333,0.618452380952381,-4578.571428571428,0,1,Late,0,0,1,1,0.9333333333333333,Mid,1,0.06666666666666667,11.551184177087318
